idVenta,idCliente,Fecha_Venta,Total,tipoVenta,montoPagadoInicial,estadoPago,idMetodoPago,nombreMetodo
8860,62,2024-09-24,159.0,Contado,159.0,Pagado,3,Yape
8861,199,2024-09-24,67.5,Contado,67.5,Pagado,1,Efectivo
8862,165,2024-09-25,463.0,Contado,463.0,Pagado,2,Transferencia
8863,100,2024-09-25,140.0,Contado,140.0,Pagado,2,Transferencia
8864,118,2024-09-25,280.0,Contado,280.0,Pagado,2,Transferencia
8865,153,2024-09-25,338.5,Contado,338.5,Pagado,4,Plin
8866,17,2024-09-25,332.5,Contado,332.5,Pagado,2,Transferencia
8867,56,2024-09-25,66.5,Contado,66.5,Pagado,3,Yape
8868,22,2024-09-25,119.0,Contado,119.0,Pagado,3,Yape
8869,118,2024-09-25,118.0,Contado,118.0,Pagado,4,Plin
8870,146,2024-09-25,467.5,Contado,467.5,Pagado,2,Transferencia
8871,129,2024-09-25,745.0,Contado,745.0,Pagado,3,Yape
8872,5,2024-09-25,441.0,Contado,441.0,Pagado,1,Efectivo
8873,28,2024-09-25,312.0,Contado,312.0,Pagado,1,Efectivo
8874,180,2024-09-25,467.0,Contado,467.0,Pagado,1,Efectivo
8875,187,2024-09-25,120.0,Contado,120.0,Pagado,3,Yape
8876,56,2024-09-26,3353.0,Crédito,3353.0,Pagado,4,Plin
8877,41,2024-09-26,24.0,Contado,24.0,Pagado,1,Efectivo
8878,187,2024-09-26,264.0,Contado,264.0,Pagado,1,Efectivo
8879,186,2024-09-26,124.0,Contado,124.0,Pagado,4,Plin
8880,97,2024-09-26,302.0,Contado,302.0,Pagado,2,Transferencia
8881,110,2024-09-26,171.5,Contado,171.5,Pagado,2,Transferencia
8882,114,2024-09-26,375.0,Contado,375.0,Pagado,3,Yape
8883,88,2024-09-26,1240.0,Crédito,1240.0,Pagado,3,Yape
8884,73,2024-09-26,30.0,Contado,30.0,Pagado,2,Transferencia
8885,37,2024-09-26,731.0,Contado,731.0,Pagado,1,Efectivo
8886,165,2024-09-26,54.5,Contado,54.5,Pagado,2,Transferencia
8887,103,2024-09-26,1348.5,Crédito,1348.5,Pagado,4,Plin
8888,86,2024-09-26,30.0,Contado,30.0,Pagado,2,Transferencia
8889,2,2024-09-26,1188.0,Crédito,1188.0,Pagado,2,Transferencia
8890,161,2024-09-27,393.0,Contado,393.0,Pagado,3,Yape
8891,175,2024-09-27,88.0,Contado,88.0,Pagado,4,Plin
8892,6,2024-09-27,256.0,Contado,256.0,Pagado,1,Efectivo
8893,41,2024-09-27,90.0,Contado,90.0,Pagado,3,Yape
8894,116,2024-09-27,336.0,Contado,336.0,Pagado,1,Efectivo
8895,37,2024-09-27,24.0,Contado,24.0,Pagado,1,Efectivo
8896,192,2024-09-27,67.5,Contado,67.5,Pagado,4,Plin
8897,28,2024-09-27,1432.0,Crédito,1432.0,Pagado,4,Plin
8898,186,2024-09-27,1620.0,Crédito,1620.0,Pagado,2,Transferencia
8899,180,2024-09-27,1128.0,Crédito,1128.0,Pagado,4,Plin
8900,126,2024-09-27,1036.0,Crédito,1036.0,Pagado,3,Yape
8901,25,2024-09-27,201.0,Contado,201.0,Pagado,4,Plin
8902,184,2024-09-27,140.0,Contado,140.0,Pagado,2,Transferencia
8903,94,2024-09-27,1690.0,Crédito,1690.0,Pagado,1,Efectivo
8904,13,2024-09-28,53.5,Contado,53.5,Pagado,4,Plin
8905,183,2024-09-28,1770.0,Crédito,1770.0,Pagado,3,Yape
8906,72,2024-09-28,135.0,Contado,135.0,Pagado,1,Efectivo
8907,78,2024-09-28,230.0,Contado,230.0,Pagado,4,Plin
8908,105,2024-09-28,311.0,Contado,311.0,Pagado,4,Plin
8909,123,2024-09-28,191.0,Contado,191.0,Pagado,2,Transferencia
8910,4,2024-09-28,87.5,Contado,87.5,Pagado,4,Plin
8911,169,2024-09-28,80.0,Contado,80.0,Pagado,1,Efectivo
8912,66,2024-09-28,2.5,Contado,2.5,Pagado,2,Transferencia
8913,36,2024-09-28,1702.0,Crédito,1702.0,Pagado,1,Efectivo
8914,151,2024-09-28,364.0,Contado,364.0,Pagado,1,Efectivo
8915,39,2024-09-28,145.0,Contado,145.0,Pagado,3,Yape
8916,185,2024-09-28,81.5,Contado,81.5,Pagado,1,Efectivo
8917,109,2024-09-28,490.0,Contado,490.0,Pagado,4,Plin
8918,78,2024-09-29,360.0,Contado,360.0,Pagado,1,Efectivo
8919,163,2024-09-29,275.0,Contado,275.0,Pagado,3,Yape
8920,97,2024-09-29,90.0,Contado,90.0,Pagado,4,Plin
8921,185,2024-09-29,125.0,Contado,125.0,Pagado,4,Plin
8922,17,2024-09-29,270.0,Contado,270.0,Pagado,3,Yape
8923,134,2024-09-29,2206.0,Crédito,2206.0,Pagado,4,Plin
8924,40,2024-09-29,1029.0,Crédito,1029.0,Pagado,2,Transferencia
8925,71,2024-09-29,40.0,Contado,40.0,Pagado,3,Yape
8926,197,2024-09-29,453.0,Contado,453.0,Pagado,2,Transferencia
8927,59,2024-09-29,225.0,Contado,225.0,Pagado,4,Plin
8928,194,2024-09-29,639.0,Contado,639.0,Pagado,4,Plin
8929,106,2024-09-29,280.0,Contado,280.0,Pagado,3,Yape
8930,160,2024-09-29,108.0,Contado,108.0,Pagado,1,Efectivo
8931,181,2024-09-29,8.0,Contado,8.0,Pagado,2,Transferencia
8932,46,2024-09-30,1037.0,Crédito,1037.0,Pagado,4,Plin
8933,27,2024-09-30,3.5,Contado,3.5,Pagado,3,Yape
8934,127,2024-09-30,1834.5,Crédito,1834.5,Pagado,1,Efectivo
8935,159,2024-09-30,1479.5,Crédito,1479.5,Pagado,2,Transferencia
8936,176,2024-09-30,233.0,Contado,233.0,Pagado,3,Yape
8937,177,2024-09-30,880.0,Contado,880.0,Pagado,4,Plin
8938,105,2024-09-30,1434.0,Crédito,1434.0,Pagado,1,Efectivo
8939,155,2024-09-30,2165.0,Crédito,2165.0,Pagado,3,Yape
8940,100,2024-09-30,1050.0,Crédito,1050.0,Pagado,1,Efectivo
8941,94,2024-09-30,1095.0,Crédito,1095.0,Pagado,3,Yape
8942,59,2024-09-30,75.0,Contado,75.0,Pagado,2,Transferencia
8943,124,2024-09-30,298.0,Contado,298.0,Pagado,2,Transferencia
8944,76,2024-09-30,108.0,Contado,108.0,Pagado,1,Efectivo
8945,160,2024-09-30,360.0,Contado,360.0,Pagado,3,Yape
8946,145,2024-10-01,1361.5,Crédito,1361.5,Pagado,1,Efectivo
8947,88,2024-10-01,814.0,Contado,814.0,Pagado,1,Efectivo
8948,170,2024-10-01,48.0,Contado,48.0,Pagado,4,Plin
8949,127,2024-10-01,135.0,Contado,135.0,Pagado,3,Yape
8950,168,2024-10-01,187.5,Contado,187.5,Pagado,3,Yape
8951,161,2024-10-01,369.0,Contado,369.0,Pagado,4,Plin
8952,54,2024-10-01,973.0,Contado,973.0,Pagado,4,Plin
8953,173,2024-10-01,1080.0,Crédito,1080.0,Pagado,3,Yape
8954,92,2024-10-01,116.5,Contado,116.5,Pagado,3,Yape
8955,181,2024-10-01,755.0,Contado,755.0,Pagado,2,Transferencia
8956,146,2024-10-01,164.5,Contado,164.5,Pagado,2,Transferencia
8957,37,2024-10-01,515.0,Contado,515.0,Pagado,3,Yape
8958,175,2024-10-01,248.0,Contado,248.0,Pagado,2,Transferencia
8959,31,2024-10-01,232.0,Contado,232.0,Pagado,2,Transferencia
8960,75,2024-10-02,405.0,Contado,405.0,Pagado,1,Efectivo
8961,197,2024-10-02,1448.0,Crédito,1448.0,Pagado,1,Efectivo
8962,121,2024-10-02,1272.0,Crédito,1272.0,Pagado,1,Efectivo
8963,60,2024-10-02,480.0,Contado,480.0,Pagado,2,Transferencia
8964,198,2024-10-02,316.0,Contado,316.0,Pagado,2,Transferencia
8965,92,2024-10-02,1454.0,Crédito,1454.0,Pagado,1,Efectivo
8966,156,2024-10-02,449.0,Contado,449.0,Pagado,1,Efectivo
8967,112,2024-10-02,10.0,Contado,10.0,Pagado,3,Yape
8968,17,2024-10-02,650.0,Contado,650.0,Pagado,4,Plin
8969,15,2024-10-02,340.0,Contado,340.0,Pagado,1,Efectivo
8970,88,2024-10-02,136.0,Contado,136.0,Pagado,3,Yape
8971,35,2024-10-02,1857.0,Crédito,1857.0,Pagado,1,Efectivo
8972,76,2024-10-02,652.5,Contado,652.5,Pagado,3,Yape
8973,134,2024-10-02,42.0,Contado,42.0,Pagado,1,Efectivo
8974,161,2024-10-03,315.0,Contado,315.0,Pagado,3,Yape
8975,189,2024-10-03,1145.0,Crédito,1145.0,Pagado,1,Efectivo
8976,137,2024-10-03,135.0,Contado,135.0,Pagado,1,Efectivo
8977,16,2024-10-03,192.5,Contado,192.5,Pagado,3,Yape
8978,42,2024-10-03,577.0,Contado,577.0,Pagado,4,Plin
8979,200,2024-10-03,325.0,Contado,325.0,Pagado,2,Transferencia
8980,109,2024-10-03,1284.0,Crédito,1284.0,Pagado,3,Yape
8981,82,2024-10-03,985.0,Contado,985.0,Pagado,3,Yape
8982,41,2024-10-03,1867.0,Crédito,1867.0,Pagado,4,Plin
8983,32,2024-10-03,1260.0,Crédito,1260.0,Pagado,1,Efectivo
8984,83,2024-10-03,459.0,Contado,459.0,Pagado,4,Plin
8985,147,2024-10-03,254.0,Contado,254.0,Pagado,4,Plin
8986,191,2024-10-03,363.0,Contado,363.0,Pagado,3,Yape
8987,14,2024-10-03,277.5,Contado,277.5,Pagado,2,Transferencia
8988,36,2024-10-04,356.0,Contado,356.0,Pagado,1,Efectivo
8989,38,2024-10-04,238.0,Contado,238.0,Pagado,1,Efectivo
8990,1,2024-10-04,140.0,Contado,140.0,Pagado,2,Transferencia
8991,20,2024-10-04,175.0,Contado,175.0,Pagado,4,Plin
8992,10,2024-10-04,155.5,Contado,155.5,Pagado,2,Transferencia
8993,106,2024-10-04,584.0,Contado,584.0,Pagado,2,Transferencia
8994,40,2024-10-04,536.0,Contado,536.0,Pagado,2,Transferencia
8995,71,2024-10-04,256.0,Contado,256.0,Pagado,3,Yape
8996,4,2024-10-04,462.0,Contado,462.0,Pagado,2,Transferencia
8997,55,2024-10-04,112.0,Contado,112.0,Pagado,2,Transferencia
8998,48,2024-10-04,213.0,Contado,213.0,Pagado,3,Yape
8999,34,2024-10-04,80.0,Contado,80.0,Pagado,2,Transferencia
9000,107,2024-10-04,99.0,Contado,99.0,Pagado,2,Transferencia
9001,3,2024-10-04,35.0,Contado,35.0,Pagado,1,Efectivo
9002,141,2024-10-05,270.0,Contado,270.0,Pagado,3,Yape
9003,38,2024-10-05,625.0,Contado,625.0,Pagado,2,Transferencia
9004,132,2024-10-05,349.0,Contado,349.0,Pagado,1,Efectivo
9005,90,2024-10-05,52.5,Contado,52.5,Pagado,2,Transferencia
9006,117,2024-10-05,32.0,Contado,32.0,Pagado,2,Transferencia
9007,162,2024-10-05,320.0,Contado,320.0,Pagado,3,Yape
9008,143,2024-10-05,35.0,Contado,35.0,Pagado,2,Transferencia
9009,32,2024-10-05,607.0,Contado,607.0,Pagado,4,Plin
9010,124,2024-10-05,512.5,Contado,512.5,Pagado,3,Yape
9011,79,2024-10-05,24.0,Contado,24.0,Pagado,2,Transferencia
9012,37,2024-10-05,311.0,Contado,311.0,Pagado,2,Transferencia
9013,163,2024-10-05,1374.0,Crédito,1374.0,Pagado,3,Yape
9014,98,2024-10-05,443.0,Contado,443.0,Pagado,3,Yape
9015,6,2024-10-05,1339.0,Crédito,1339.0,Pagado,2,Transferencia
9016,91,2024-10-06,274.0,Contado,274.0,Pagado,3,Yape
9017,196,2024-10-06,528.0,Contado,528.0,Pagado,1,Efectivo
9018,140,2024-10-06,457.5,Contado,457.5,Pagado,2,Transferencia
9019,15,2024-10-06,63.0,Contado,63.0,Pagado,3,Yape
9020,162,2024-10-06,705.0,Contado,705.0,Pagado,2,Transferencia
9021,120,2024-10-06,796.0,Contado,796.0,Pagado,3,Yape
9022,62,2024-10-06,814.0,Contado,814.0,Pagado,1,Efectivo
9023,177,2024-10-06,2421.0,Crédito,2421.0,Pagado,4,Plin
9024,19,2024-10-06,297.5,Contado,297.5,Pagado,3,Yape
9025,145,2024-10-06,300.5,Contado,300.5,Pagado,2,Transferencia
9026,190,2024-10-06,262.5,Contado,262.5,Pagado,1,Efectivo
9027,16,2024-10-06,730.0,Contado,730.0,Pagado,1,Efectivo
9028,121,2024-10-06,397.0,Contado,397.0,Pagado,1,Efectivo
9029,105,2024-10-06,355.0,Contado,355.0,Pagado,1,Efectivo
9030,73,2024-10-07,168.0,Contado,168.0,Pagado,2,Transferencia
9031,33,2024-10-07,66.0,Contado,66.0,Pagado,1,Efectivo
9032,103,2024-10-07,379.0,Contado,379.0,Pagado,2,Transferencia
9033,16,2024-10-07,722.5,Contado,722.5,Pagado,4,Plin
9034,94,2024-10-07,188.0,Contado,188.0,Pagado,3,Yape
9035,90,2024-10-07,238.5,Contado,238.5,Pagado,3,Yape
9036,107,2024-10-07,145.0,Contado,145.0,Pagado,2,Transferencia
9037,130,2024-10-07,2700.0,Crédito,2700.0,Pagado,4,Plin
9038,38,2024-10-07,2306.0,Crédito,2306.0,Pagado,1,Efectivo
9039,178,2024-10-07,44.5,Contado,44.5,Pagado,1,Efectivo
9040,51,2024-10-07,25.0,Contado,25.0,Pagado,3,Yape
9041,174,2024-10-07,176.0,Contado,176.0,Pagado,1,Efectivo
9042,44,2024-10-07,140.0,Contado,140.0,Pagado,1,Efectivo
9043,131,2024-10-07,35.0,Contado,35.0,Pagado,3,Yape
9044,118,2024-10-08,2967.0,Crédito,2967.0,Pagado,3,Yape
9045,63,2024-10-08,100.0,Contado,100.0,Pagado,3,Yape
9046,170,2024-10-08,61.0,Contado,61.0,Pagado,2,Transferencia
9047,175,2024-10-08,201.0,Contado,201.0,Pagado,2,Transferencia
9048,93,2024-10-08,2004.0,Crédito,2004.0,Pagado,1,Efectivo
9049,105,2024-10-08,36.0,Contado,36.0,Pagado,1,Efectivo
9050,73,2024-10-08,33.0,Contado,33.0,Pagado,1,Efectivo
9051,68,2024-10-08,105.0,Contado,105.0,Pagado,4,Plin
9052,83,2024-10-08,167.0,Contado,167.0,Pagado,4,Plin
9053,194,2024-10-08,135.0,Contado,135.0,Pagado,4,Plin
9054,65,2024-10-08,479.5,Contado,479.5,Pagado,4,Plin
9055,64,2024-10-08,705.0,Contado,705.0,Pagado,3,Yape
9056,47,2024-10-08,144.0,Contado,144.0,Pagado,2,Transferencia
9057,113,2024-10-08,72.0,Contado,72.0,Pagado,4,Plin
9058,53,2024-10-09,225.0,Contado,225.0,Pagado,1,Efectivo
9059,50,2024-10-09,231.0,Contado,231.0,Pagado,4,Plin
9060,195,2024-10-09,705.0,Contado,705.0,Pagado,1,Efectivo
9061,193,2024-10-09,118.0,Contado,118.0,Pagado,1,Efectivo
9062,80,2024-10-09,42.0,Contado,42.0,Pagado,1,Efectivo
9063,170,2024-10-09,125.0,Contado,125.0,Pagado,1,Efectivo
9064,109,2024-10-09,36.0,Contado,36.0,Pagado,2,Transferencia
9065,121,2024-10-09,104.0,Contado,104.0,Pagado,3,Yape
9066,73,2024-10-09,1377.0,Crédito,1377.0,Pagado,4,Plin
9067,93,2024-10-09,2010.0,Crédito,2010.0,Pagado,1,Efectivo
9068,126,2024-10-09,560.0,Contado,560.0,Pagado,4,Plin
9069,61,2024-10-09,37.0,Contado,37.0,Pagado,2,Transferencia
9070,60,2024-10-09,5.0,Contado,5.0,Pagado,4,Plin
9071,137,2024-10-09,1816.0,Crédito,1816.0,Pagado,4,Plin
9072,51,2024-10-10,24.0,Contado,24.0,Pagado,2,Transferencia
9073,41,2024-10-10,315.0,Contado,315.0,Pagado,3,Yape
9074,65,2024-10-10,21.0,Contado,21.0,Pagado,3,Yape
9075,18,2024-10-10,65.5,Contado,65.5,Pagado,2,Transferencia
9076,62,2024-10-10,415.0,Contado,415.0,Pagado,1,Efectivo
9077,88,2024-10-10,485.0,Contado,485.0,Pagado,2,Transferencia
9078,197,2024-10-10,290.0,Contado,290.0,Pagado,3,Yape
9079,134,2024-10-10,22.5,Contado,22.5,Pagado,4,Plin
9080,165,2024-10-10,1605.0,Crédito,1605.0,Pagado,4,Plin
9081,161,2024-10-10,1428.0,Crédito,1428.0,Pagado,2,Transferencia
9082,87,2024-10-10,190.5,Contado,190.5,Pagado,1,Efectivo
9083,159,2024-10-10,156.0,Contado,156.0,Pagado,4,Plin
9084,178,2024-10-10,325.0,Contado,325.0,Pagado,1,Efectivo
9085,142,2024-10-10,173.5,Contado,173.5,Pagado,2,Transferencia
9086,126,2024-10-11,506.0,Contado,506.0,Pagado,1,Efectivo
9087,95,2024-10-11,420.0,Contado,420.0,Pagado,3,Yape
9088,180,2024-10-11,257.5,Contado,257.5,Pagado,2,Transferencia
9089,166,2024-10-11,585.0,Contado,585.0,Pagado,2,Transferencia
9090,4,2024-10-11,336.0,Contado,336.0,Pagado,3,Yape
9091,152,2024-10-11,153.0,Contado,153.0,Pagado,4,Plin
9092,86,2024-10-11,187.0,Contado,187.0,Pagado,1,Efectivo
9093,92,2024-10-11,1232.0,Crédito,1232.0,Pagado,4,Plin
9094,51,2024-10-11,665.0,Contado,665.0,Pagado,3,Yape
9095,59,2024-10-11,510.0,Contado,510.0,Pagado,4,Plin
9096,65,2024-10-11,590.0,Contado,590.0,Pagado,1,Efectivo
9097,10,2024-10-11,203.5,Contado,203.5,Pagado,3,Yape
9098,140,2024-10-11,227.5,Contado,227.5,Pagado,3,Yape
9099,71,2024-10-11,433.0,Contado,433.0,Pagado,4,Plin
9100,15,2024-10-12,171.0,Contado,171.0,Pagado,4,Plin
9101,142,2024-10-12,578.5,Contado,578.5,Pagado,2,Transferencia
9102,57,2024-10-12,56.0,Contado,56.0,Pagado,4,Plin
9103,14,2024-10-12,1230.0,Crédito,1230.0,Pagado,3,Yape
9104,142,2024-10-12,818.0,Contado,818.0,Pagado,3,Yape
9105,84,2024-10-12,1837.0,Crédito,1837.0,Pagado,1,Efectivo
9106,73,2024-10-12,402.5,Contado,402.5,Pagado,4,Plin
9107,104,2024-10-12,177.0,Contado,177.0,Pagado,2,Transferencia
9108,62,2024-10-12,639.0,Contado,639.0,Pagado,3,Yape
9109,136,2024-10-12,108.0,Contado,108.0,Pagado,1,Efectivo
9110,155,2024-10-12,1500.0,Crédito,1500.0,Pagado,2,Transferencia
9111,109,2024-10-12,1240.0,Crédito,1240.0,Pagado,3,Yape
9112,131,2024-10-12,360.0,Contado,360.0,Pagado,1,Efectivo
9113,30,2024-10-12,285.0,Contado,285.0,Pagado,1,Efectivo
9114,70,2024-10-13,467.0,Contado,467.0,Pagado,2,Transferencia
9115,56,2024-10-13,1080.0,Crédito,1080.0,Pagado,1,Efectivo
9116,188,2024-10-13,296.0,Contado,296.0,Pagado,3,Yape
9117,47,2024-10-13,2036.0,Crédito,2036.0,Pagado,1,Efectivo
9118,64,2024-10-13,465.0,Contado,465.0,Pagado,3,Yape
9119,179,2024-10-13,386.0,Contado,386.0,Pagado,4,Plin
9120,21,2024-10-13,622.0,Contado,622.0,Pagado,4,Plin
9121,90,2024-10-13,912.0,Contado,912.0,Pagado,1,Efectivo
9122,161,2024-10-13,140.0,Contado,140.0,Pagado,4,Plin
9123,3,2024-10-13,664.0,Contado,664.0,Pagado,3,Yape
9124,11,2024-10-13,472.0,Contado,472.0,Pagado,1,Efectivo
9125,58,2024-10-13,363.5,Contado,363.5,Pagado,2,Transferencia
9126,34,2024-10-13,1774.0,Crédito,1774.0,Pagado,1,Efectivo
9127,168,2024-10-13,46.0,Contado,46.0,Pagado,3,Yape
9128,116,2024-10-14,375.0,Contado,375.0,Pagado,2,Transferencia
9129,52,2024-10-14,914.5,Contado,914.5,Pagado,3,Yape
9130,87,2024-10-14,887.5,Contado,887.5,Pagado,1,Efectivo
9131,49,2024-10-14,420.0,Contado,420.0,Pagado,1,Efectivo
9132,193,2024-10-14,48.0,Contado,48.0,Pagado,4,Plin
9133,122,2024-10-14,492.0,Contado,492.0,Pagado,2,Transferencia
9134,155,2024-10-14,1649.0,Crédito,1649.0,Pagado,1,Efectivo
9135,174,2024-10-14,678.0,Contado,678.0,Pagado,1,Efectivo
9136,46,2024-10-14,840.0,Contado,840.0,Pagado,2,Transferencia
9137,89,2024-10-14,75.0,Contado,75.0,Pagado,3,Yape
9138,6,2024-10-14,366.0,Contado,366.0,Pagado,3,Yape
9139,134,2024-10-14,143.0,Contado,143.0,Pagado,2,Transferencia
9140,36,2024-10-14,107.0,Contado,107.0,Pagado,1,Efectivo
9141,6,2024-10-14,2032.0,Crédito,2032.0,Pagado,2,Transferencia
9142,156,2024-10-15,278.0,Contado,278.0,Pagado,3,Yape
9143,151,2024-10-15,75.0,Contado,75.0,Pagado,1,Efectivo
9144,145,2024-10-15,1480.0,Crédito,1480.0,Pagado,2,Transferencia
9145,134,2024-10-15,729.0,Contado,729.0,Pagado,2,Transferencia
9146,158,2024-10-15,480.0,Contado,480.0,Pagado,4,Plin
9147,134,2024-10-15,600.0,Contado,600.0,Pagado,3,Yape
9148,103,2024-10-15,325.0,Contado,325.0,Pagado,4,Plin
9149,116,2024-10-15,110.0,Contado,110.0,Pagado,1,Efectivo
9150,92,2024-10-15,220.0,Contado,220.0,Pagado,2,Transferencia
9151,144,2024-10-15,10.5,Contado,10.5,Pagado,1,Efectivo
9152,5,2024-10-15,64.0,Contado,64.0,Pagado,2,Transferencia
9153,187,2024-10-15,12.5,Contado,12.5,Pagado,2,Transferencia
9154,104,2024-10-15,1030.0,Crédito,1030.0,Pagado,4,Plin
9155,3,2024-10-15,2160.0,Crédito,2160.0,Pagado,3,Yape
9156,7,2024-10-16,1344.5,Crédito,1344.5,Pagado,3,Yape
9157,151,2024-10-16,1203.0,Crédito,1203.0,Pagado,4,Plin
9158,57,2024-10-16,114.0,Contado,114.0,Pagado,3,Yape
9159,76,2024-10-16,109.0,Contado,109.0,Pagado,3,Yape
9160,161,2024-10-16,243.0,Contado,243.0,Pagado,2,Transferencia
9161,79,2024-10-16,61.0,Contado,61.0,Pagado,4,Plin
9162,84,2024-10-16,1224.0,Crédito,1224.0,Pagado,4,Plin
9163,178,2024-10-16,753.0,Contado,753.0,Pagado,4,Plin
9164,64,2024-10-16,88.0,Contado,88.0,Pagado,1,Efectivo
9165,48,2024-10-16,26.5,Contado,26.5,Pagado,3,Yape
9166,174,2024-10-16,272.0,Contado,272.0,Pagado,2,Transferencia
9167,16,2024-10-16,176.0,Contado,176.0,Pagado,4,Plin
9168,36,2024-10-16,16.0,Contado,16.0,Pagado,1,Efectivo
9169,194,2024-10-16,1110.0,Crédito,1110.0,Pagado,4,Plin
9170,49,2024-10-17,146.0,Contado,146.0,Pagado,2,Transferencia
9171,121,2024-10-17,30.0,Contado,30.0,Pagado,2,Transferencia
9172,140,2024-10-17,155.0,Contado,155.0,Pagado,4,Plin
9173,181,2024-10-17,274.0,Contado,274.0,Pagado,4,Plin
9174,48,2024-10-17,131.0,Contado,131.0,Pagado,2,Transferencia
9175,155,2024-10-17,70.0,Contado,70.0,Pagado,1,Efectivo
9176,147,2024-10-17,544.0,Contado,544.0,Pagado,3,Yape
9177,127,2024-10-17,600.0,Contado,600.0,Pagado,1,Efectivo
9178,9,2024-10-17,156.0,Contado,156.0,Pagado,3,Yape
9179,144,2024-10-17,2314.0,Crédito,2314.0,Pagado,1,Efectivo
9180,63,2024-10-17,385.5,Contado,385.5,Pagado,1,Efectivo
9181,63,2024-10-17,480.0,Contado,480.0,Pagado,2,Transferencia
9182,38,2024-10-17,2095.0,Crédito,2095.0,Pagado,4,Plin
9183,70,2024-10-17,96.0,Contado,96.0,Pagado,4,Plin
9184,74,2024-10-18,624.0,Contado,624.0,Pagado,4,Plin
9185,154,2024-10-18,28.0,Contado,28.0,Pagado,3,Yape
9186,63,2024-10-18,188.0,Contado,188.0,Pagado,2,Transferencia
9187,64,2024-10-18,857.0,Contado,857.0,Pagado,1,Efectivo
9188,180,2024-10-18,198.0,Contado,198.0,Pagado,4,Plin
9189,45,2024-10-18,196.0,Contado,196.0,Pagado,3,Yape
9190,95,2024-10-18,58.0,Contado,58.0,Pagado,4,Plin
9191,174,2024-10-18,1439.0,Crédito,1439.0,Pagado,3,Yape
9192,66,2024-10-18,35.5,Contado,35.5,Pagado,2,Transferencia
9193,57,2024-10-18,470.0,Contado,470.0,Pagado,1,Efectivo
9194,5,2024-10-18,1132.5,Crédito,1132.5,Pagado,1,Efectivo
9195,18,2024-10-18,1196.5,Crédito,1196.5,Pagado,2,Transferencia
9196,190,2024-10-18,1138.5,Crédito,1138.5,Pagado,2,Transferencia
9197,132,2024-10-18,30.0,Contado,30.0,Pagado,4,Plin
9198,10,2024-10-19,55.0,Contado,55.0,Pagado,3,Yape
9199,52,2024-10-19,315.0,Contado,315.0,Pagado,4,Plin
9200,40,2024-10-19,2.5,Contado,2.5,Pagado,2,Transferencia
9201,102,2024-10-19,1368.0,Crédito,1368.0,Pagado,4,Plin
9202,134,2024-10-19,180.0,Contado,180.0,Pagado,4,Plin
9203,59,2024-10-19,520.0,Contado,520.0,Pagado,3,Yape
9204,60,2024-10-19,421.5,Contado,421.5,Pagado,2,Transferencia
9205,31,2024-10-19,575.0,Contado,575.0,Pagado,2,Transferencia
9206,128,2024-10-19,1645.0,Crédito,1645.0,Pagado,3,Yape
9207,90,2024-10-19,250.0,Contado,250.0,Pagado,1,Efectivo
9208,23,2024-10-19,143.0,Contado,143.0,Pagado,3,Yape
9209,117,2024-10-19,723.0,Contado,723.0,Pagado,2,Transferencia
9210,156,2024-10-19,185.0,Contado,185.0,Pagado,4,Plin
9211,187,2024-10-19,20.0,Contado,20.0,Pagado,2,Transferencia
9212,170,2024-10-20,66.0,Contado,66.0,Pagado,4,Plin
9213,23,2024-10-20,62.0,Contado,62.0,Pagado,2,Transferencia
9214,135,2024-10-20,920.0,Contado,920.0,Pagado,1,Efectivo
9215,197,2024-10-20,1903.0,Crédito,1903.0,Pagado,2,Transferencia
9216,197,2024-10-20,202.0,Contado,202.0,Pagado,4,Plin
9217,150,2024-10-20,185.0,Contado,185.0,Pagado,1,Efectivo
9218,16,2024-10-20,1040.0,Crédito,1040.0,Pagado,2,Transferencia
9219,186,2024-10-20,1147.5,Crédito,1147.5,Pagado,4,Plin
9220,91,2024-10-20,166.0,Contado,166.0,Pagado,3,Yape
9221,53,2024-10-20,120.0,Contado,120.0,Pagado,4,Plin
9222,113,2024-10-20,608.0,Contado,608.0,Pagado,4,Plin
9223,64,2024-10-20,146.0,Contado,146.0,Pagado,4,Plin
9224,80,2024-10-20,120.0,Contado,120.0,Pagado,4,Plin
9225,123,2024-10-20,354.5,Contado,354.5,Pagado,4,Plin
9226,42,2024-10-21,1214.0,Crédito,1214.0,Pagado,4,Plin
9227,88,2024-10-21,520.0,Contado,520.0,Pagado,2,Transferencia
9228,91,2024-10-21,1377.0,Crédito,1377.0,Pagado,3,Yape
9229,71,2024-10-21,24.5,Contado,24.5,Pagado,3,Yape
9230,138,2024-10-21,344.0,Contado,344.0,Pagado,4,Plin
9231,50,2024-10-21,414.0,Contado,414.0,Pagado,4,Plin
9232,105,2024-10-21,126.0,Contado,126.0,Pagado,2,Transferencia
9233,50,2024-10-21,452.5,Contado,452.5,Pagado,4,Plin
9234,68,2024-10-21,2285.0,Crédito,2285.0,Pagado,3,Yape
9235,64,2024-10-21,36.5,Contado,36.5,Pagado,3,Yape
9236,147,2024-10-21,283.0,Contado,283.0,Pagado,3,Yape
9237,49,2024-10-21,267.5,Contado,267.5,Pagado,4,Plin
9238,22,2024-10-21,297.0,Contado,297.0,Pagado,3,Yape
9239,119,2024-10-21,166.5,Contado,166.5,Pagado,2,Transferencia
